"VESSEL","CRUISE","YEAR","HAUL","SUBSTRATA","LATITUDE","LONGITUDE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","START_TIME","BOTTOM_DEPTH","SPECIES_CODE","CPUE_KGHA","CPUE_NOHA","AREA_FISHED"
88,200401,2004.00,149,43,60.16,-173,8.6,1,7/8/2004 17:30:09,60,10285,0.59,0.41,4.77
88,200401,2004.00,151,43,60.01,-173.31,8.4,0.5,7/9/2004 8:42:43,75,10285,3.98,4.03,4.95
88,200401,2004.00,152,43,59.83,-172.91,8.8,0.4,7/9/2004 11:15:51,81,10285,9.92,6.57,4.87
88,200401,2004.00,153,43,59.67,-173.23,9.1,1.7,7/9/2004 13:34:07,96,10285,1.66,1.26,4.73
88,200401,2004.00,154,43,59.5,-172.9,9.5,1.5,7/9/2004 15:41:47,94,10285,0.07,0.19,5.09
88,200401,2004.00,155,43,59.34,-173.12,9.8,2,7/9/2004 17:40:53,100,10285,0.32,0.20,4.84
88,200401,2004.00,156,41,57.67,-171.55,9.3,4,7/10/2004 7:15:35,100,10285,0.98,0.63,4.72
88,200401,2004.00,157,41,57.34,-171.47,9.4,4.2,7/10/2004 9:47:47,101,10285,0.00,0.00,4.76
88,200401,2004.00,158,61,57,-171.4,9.6,4.2,7/10/2004 12:23:15,109,10285,0.00,0.00,2.57
88,200401,2004.00,159,61,56.68,-171.35,9.4,4.2,7/10/2004 14:45:55,120,10285,0.00,0.00,5.14
88,200401,2004.00,160,61,56.67,-172.58,9.4,4.2,7/15/2004 13:59:41,133,10285,0.00,0.00,4.76
88,200401,2004.00,161,61,57,-172.64,9.8,4.2,7/15/2004 16:35:26,122,10285,0.00,0.00,4.03
88,200401,2004.00,162,61,57,-173.21,9.9,4.1,7/15/2004 19:01:28,140,10285,0.00,0.00,4.44
88,200401,2004.00,163,61,57.32,-173.29,9.6,4,7/16/2004 7:29:10,121,10285,0.00,0.00,4.69
88,200401,2004.00,164,61,57.64,-173.37,9.4,3.7,7/16/2004 10:07:49,144,10285,0.00,0.00,4.77
88,200401,2004.00,165,61,57.97,-173.47,9.6,3.7,7/16/2004 12:44:31,118,10285,0.00,0.00,4.88
88,200401,2004.00,166,61,58,-172.89,10,3.7,7/16/2004 15:32:37,109,10285,1.44,0.88,4.51
88,200401,2004.00,167,61,58.32,-172.92,10.1,3.4,7/16/2004 18:17:38,109,10285,2.40,1.21,4.92
88,200401,2004.00,168,61,58.33,-173.55,9.9,3.6,7/17/2004 7:27:55,116,10285,0.00,0.00,4.59
88,200401,2004.00,169,61,58.33,-174.3,9.7,3.7,7/17/2004 10:26:43,167,10285,0.00,0.00,4.88
88,200401,2004.00,170,61,58.65,-174.27,9.8,3.5,7/17/2004 13:01:12,156,10285,0.00,0.00,4.81
88,200401,2004.00,171,61,58.97,-174.36,10.2,3.3,7/17/2004 15:27:50,127,10285,0.00,0.00,5.00
88,200401,2004.00,172,62,59.31,-174.45,10.5,3.1,7/17/2004 17:58:19,121,10285,0.24,0.20,4.77
88,200401,2004.00,173,62,59.66,-174.45,10.7,3,7/18/2004 7:24:49,114,10285,0.36,0.20,4.81
88,200401,2004.00,174,62,59.83,-174.22,10.7,2.2,7/18/2004 9:34:57,107,10285,0.33,0.21,4.66
88,200401,2004.00,175,62,59.99,-174.57,10.7,2.4,7/18/2004 11:30:20,108,10285,0.30,0.20,4.90
88,200401,2004.00,176,43,60.16,-174.35,10.8,1.9,7/18/2004 13:47:23,100,10285,0.00,0.00,5.01
88,200401,2004.00,177,62,60.32,-174.7,11,2.2,7/18/2004 15:47:57,102,10285,0.00,0.00,4.89
88,200401,2004.00,178,43,60.32,-174.07,10.5,1.6,7/18/2004 18:29:59,91,10285,0.00,0.00,5.04
88,200401,2004.00,179,41,60.65,-172.72,9.7,3.6,7/19/2004 7:21:04,45,10285,91.90,109.49,3.08
88,200401,2004.00,180,41,60.67,-172.13,10.6,-0.2,7/19/2004 9:41:01,62,10285,3.60,3.52,5.38
88,200401,2004.00,181,41,60.66,-171.44,10.5,0,7/19/2004 12:07:47,64,10285,4.91,6.65,3.00
88,200401,2004.00,182,41,60.99,-171.48,10.6,0.1,7/19/2004 14:42:14,60,10285,18.41,18.60,5.21
88,200401,2004.00,183,41,61,-172.14,10.9,-0.4,7/19/2004 17:17:12,64,10285,60.37,51.21,4.86
88,200401,2004.00,184,41,60.99,-172.8,,0.2,7/20/2004 7:09:00,64,10285,1.47,1.48,4.71
88,200401,2004.00,185,41,60.99,-173.47,10.1,0.7,7/20/2004 9:39:39,76,10285,2.12,0.83,4.76
88,200401,2004.00,186,82,61.32,-173.64,10.7,-1.2,7/20/2004 12:38:24,74,10285,1.76,1.61,4.94
88,200401,2004.00,187,82,61.65,-173.7,10.5,-1.3,7/20/2004 15:23:11,70,10285,0.58,0.64,4.68
88,200401,2004.00,188,82,61.99,-173.79,10.6,-1.1,7/20/2004 18:11:36,63,10285,16.77,14.46,4.70
88,200401,2004.00,189,82,61.99,-174.47,10.4,-1.4,7/21/2004 7:09:33,74,10285,1.06,0.40,4.92
88,200401,2004.00,190,82,61.99,-175.15,10.2,-1.3,7/21/2004 9:32:17,81,10285,3.44,1.85,4.84
88,200401,2004.00,191,82,61.99,-175.8,10.3,-0.2,7/21/2004 11:51:14,92,10285,0.00,0.00,5.15
88,200401,2004.00,192,90,61.68,-176.41,10.2,1.4,7/21/2004 14:57:35,104,10285,0.00,0.00,3.47
88,200401,2004.00,193,82,61.66,-175.8,10.7,0.9,7/21/2004 17:33:58,96,10285,0.00,0.00,5.19
88,200401,2004.00,194,82,61.67,-175.08,10.7,-0.7,7/22/2004 7:14:12,84,10285,0.98,0.78,2.53
88,200401,2004.00,195,82,61.66,-174.45,10.6,-1.5,7/22/2004 9:22:59,77,10285,0.00,0.00,4.77
88,200401,2004.00,196,82,61.34,-174.34,,,7/22/2004 12:00:14,77,10285,1.27,1.10,4.51
88,200401,2004.00,197,41,61.01,-174.19,11,0.9,7/22/2004 14:42:58,83,10285,0.00,0.00,4.59
88,200401,2004.00,198,82,60.99,-174.85,10.9,1,7/22/2004 17:23:52,92,10285,0.00,0.00,5.22
88,200401,2004.00,199,61,60.65,-176.19,11,2.4,7/23/2004 7:36:44,119,10285,0.00,0.00,4.76
88,200401,2004.00,200,90,60.98,-176.28,10.9,1.8,7/23/2004 10:03:40,112,10285,0.00,0.00,5.24
88,200401,2004.00,201,90,61,-176.92,11,2.3,7/23/2004 12:33:44,121,10285,0.00,0.00,4.62
88,200401,2004.00,202,90,61,-177.6,11.1,2,7/23/2004 15:09:55,135,10285,0.00,0.00,4.85
88,200401,2004.00,203,90,61.32,-177.01,10.7,1.8,7/23/2004 18:34:34,117,10285,0.00,0.00,4.71
88,200401,2004.00,204,90,61.34,-176.33,10.5,1.5,7/24/2004 7:32:17,107,10285,0.00,0.00,4.90
88,200401,2004.00,205,90,61.33,-175.74,10.4,1.2,7/24/2004 10:09:16,98,10285,0.00,0.00,5.04
88,200401,2004.00,206,82,61.33,-174.98,10.5,0.7,7/24/2004 13:22:18,88,10285,13.46,7.49,4.53
88,200401,2004.00,207,90,60.99,-175.49,11,1.5,7/24/2004 17:13:20,102,10285,0.35,0.21,4.75
89,200401,2004.00,1,10,57.32,-158.4,5.7,5.2,6/5/2004 6:27:31,32,10285,0.13,1.03,4.83
89,200401,2004.00,2,10,57.64,-158.34,5.7,5.1,6/5/2004 9:04:46,35,10285,0.00,0.00,3.56
89,200401,2004.00,3,10,57.99,-158.32,5.2,5.1,6/5/2004 11:32:17,33,10285,0.06,0.42,4.65
89,200401,2004.00,4,10,57.98,-158.97,5,3.4,6/5/2004 14:21:29,42,10285,0.00,0.00,4.79
89,200401,2004.00,7,10,58.35,-159.56,8.9,4.7,6/6/2004 10:04:33,25,10285,39.45,215.07,4.40
89,200401,2004.00,8,10,58.01,-159.59,5.6,3.1,6/6/2004 12:45:47,43,10285,20.65,69.23,4.83
89,200401,2004.00,9,10,57.67,-159.63,5.4,4.1,6/6/2004 15:52:50,50,10285,0.27,1.08,4.59
89,200401,2004.00,11,10,57.68,-159.01,5,4.2,6/7/2004 7:54:01,49,10285,0.08,0.19,5.01
89,200401,2004.00,12,10,57.35,-159.06,4.8,4.8,6/7/2004 10:15:59,48,10285,0.08,0.42,4.68
89,200401,2004.00,13,10,57.33,-159.66,6,4.4,6/7/2004 13:04:26,56,10285,0.03,0.20,4.92
89,200401,2004.00,14,10,57,-159.73,6.5,3.9,6/7/2004 15:47:05,58,10285,0.10,0.60,4.95
89,200401,2004.00,15,10,57,-159.12,6.5,6.2,6/7/2004 18:22:07,33,10285,0.71,3.18,4.39
89,200401,2004.00,16,10,56.31,-161,6.4,5.2,6/8/2004 6:30:21,53,10285,16.45,33.65,4.75
89,200401,2004.00,17,31,56.64,-160.99,7,3.9,6/8/2004 9:01:09,68,10285,7.55,8.94,5.02
89,200401,2004.00,18,31,56.99,-160.95,6,4,6/8/2004 11:56:22,63,10285,0.88,1.60,4.97
89,200401,2004.00,19,31,57.33,-160.93,6.1,4,6/8/2004 14:25:12,62,10285,7.52,15.04,5.05
89,200401,2004.00,20,31,57.65,-160.88,5.8,3.6,6/8/2004 16:44:45,57,10285,231.89,268.79,5.06
89,200401,2004.00,22,10,57.99,-160.87,4.8,3.6,6/9/2004 8:32:45,45,10285,0.79,2.19,5.01
89,200401,2004.00,23,10,58.28,-160.81,6.6,6,6/9/2004 11:32:37,32,10285,0.40,3.73,2.41
89,200401,2004.00,24,10,58.21,-161.55,6.4,5.6,6/9/2004 14:20:19,39,10285,0.14,0.84,2.36
89,200401,2004.00,25,10,58.34,-162.06,7.3,5.2,6/9/2004 16:47:54,46,10285,0.27,0.81,4.89
89,200401,2004.00,26,10,57.67,-162.12,4.7,4.4,6/10/2004 6:30:38,47,10285,4.86,7.70,4.93
89,200401,2004.00,27,10,57.34,-162.15,6.1,4.2,6/10/2004 8:54:17,51,10285,11.85,17.32,4.67
89,200401,2004.00,28,31,57,-162.17,6.4,4.1,6/10/2004 11:20:31,60,10285,15.09,16.95,5.24
89,200401,2004.00,29,31,56.66,-162.21,7.8,3.5,6/10/2004 13:57:53,72,10285,3.04,4.74,3.37
89,200401,2004.00,30,31,56.67,-162.76,7.7,3.6,6/10/2004 16:21:19,71,10285,85.45,78.07,5.07
89,200401,2004.00,31,31,56.99,-162.78,7.5,3.7,6/10/2004 18:48:03,61,10285,98.50,101.21,5.19
89,200401,2004.00,32,31,56.32,-162.18,7.6,3.9,6/11/2004 6:31:24,76,10285,2.91,2.46,3.24
89,200401,2004.00,33,31,55.99,-162.24,7.5,4.4,6/11/2004 8:54:27,67,10285,3.01,8.17,5.01
89,200401,2004.00,35,10,55.67,-162.8,6.6,4.5,6/11/2004 14:00:02,51,10285,5.70,16.17,4.76
89,200401,2004.00,36,31,55.33,-163.41,7.4,4.7,6/11/2004 17:39:04,52,10285,21.51,37.09,4.79
89,200401,2004.00,37,31,54.65,-165.15,5.4,5.3,6/13/2004 7:01:23,83,10285,0.00,0.00,5.05
89,200401,2004.00,38,31,55,-164.6,6.5,5.4,6/13/2004 10:20:39,63,10285,0.00,0.00,4.91
89,200401,2004.00,39,31,55.33,-164.56,7.8,4.5,6/13/2004 13:36:27,101,10285,0.65,0.57,5.21
89,200401,2004.00,40,31,55.32,-164.03,7.9,4.9,6/13/2004 16:35:44,79,10285,0.35,0.20,4.91
89,200401,2004.00,41,31,55.99,-163.39,8,3.2,6/14/2004 6:38:57,89,10285,7.86,8.42,5.22
89,200401,2004.00,42,31,56.31,-163.41,8.1,3,6/14/2004 9:08:16,85,10285,14.07,15.01,4.86
89,200401,2004.00,43,31,56.64,-163.39,8.1,2.9,6/14/2004 12:24:50,74,10285,14.76,15.13,5.15
89,200401,2004.00,44,31,56.98,-163.39,9.4,3.2,6/14/2004 15:12:56,65,10285,13.59,19.37,4.90
89,200401,2004.00,45,10,57.33,-163.39,8.9,3.9,6/14/2004 17:48:08,53,10285,45.84,81.56,4.73
89,200401,2004.00,46,31,57.31,-164.01,10.2,3,6/14/2004 20:35:26,63,10285,21.40,34.15,5.18
89,200401,2004.00,47,10,57.66,-163.39,4.9,4.2,6/15/2004 6:39:23,47,10285,6.91,16.53,3.14
89,200401,2004.00,48,10,57.98,-163.37,5.6,4.4,6/15/2004 8:54:18,45,10285,3.79,7.02,4.98
89,200401,2004.00,49,10,58.32,-163.36,5.4,4.5,6/15/2004 11:26:02,38,10285,0.78,1.72,4.63
89,200401,2004.00,50,10,58.65,-163.37,6,5.1,6/15/2004 13:55:40,31,10285,10.29,29.16,4.69
89,200401,2004.00,51,10,58.62,-162.69,6,5.3,6/15/2004 16:53:21,27,10285,8.91,29.11,4.74
89,200401,2004.00,54,10,58.98,-163.33,7.8,6.3,6/16/2004 10:37:33,23,10285,0.67,6.50,4.76
89,200401,2004.00,57,10,59.31,-164,11.9,8.8,6/16/2004 15:57:38,22,10285,2.64,49.83,4.95
89,200401,2004.00,58,10,59.01,-164.64,6.4,5.9,6/17/2004 6:22:50,28,10285,1.48,12.30,4.71
89,200401,2004.00,59,10,58.68,-164.64,4.6,4.2,6/17/2004 8:59:35,37,10285,6.54,19.19,4.58
89,200401,2004.00,60,10,58.34,-164.63,7.1,3.6,6/17/2004 11:32:53,44,10285,2.85,8.59,5.00
89,200401,2004.00,61,10,58.01,-164.61,7.4,3.6,6/17/2004 14:23:57,45,10285,18.98,47.87,4.86
89,200401,2004.00,62,10,57.68,-164.61,7.5,3,6/17/2004 16:49:14,52,10285,9.66,17.39,4.71
89,200401,2004.00,63,31,57.34,-164.59,8.1,2.1,6/18/2004 6:36:40,66,10285,15.58,27.27,4.98
89,200401,2004.00,64,31,56.99,-164.6,8.2,2.8,6/18/2004 9:21:21,70,10285,11.01,11.70,5.20
89,200401,2004.00,66,31,56.68,-164.58,8.9,2.9,6/18/2004 14:38:14,74,10285,5.75,6.19,5.16
89,200401,2004.00,67,31,56.34,-164.58,9.5,3,6/18/2004 17:14:04,86,10285,2.55,3.22,4.96
89,200401,2004.00,68,31,56,-164.6,9.1,3.5,6/18/2004 19:54:44,93,10285,0.00,0.00,5.23
89,200401,2004.00,69,50,54.99,-165.75,7.4,4.2,6/19/2004 6:59:46,130,10285,0.00,0.00,5.42
89,200401,2004.00,70,50,55.32,-165.78,7.9,4.1,6/19/2004 10:06:19,120,10285,0.00,0.00,5.56
89,200401,2004.00,71,50,55.65,-165.79,7.2,4.3,6/19/2004 12:35:21,117,10285,0.00,0.00,5.69
89,200401,2004.00,72,31,55.97,-165.78,8.5,4,6/19/2004 15:52:50,108,10285,0.00,0.00,5.57
89,200401,2004.00,73,31,56.33,-165.8,8.4,3.1,6/19/2004 18:41:59,91,10285,0.26,0.55,5.41
89,200401,2004.00,74,50,56.34,-167.03,7.8,4,6/20/2004 7:01:21,113,10285,0.00,0.00,5.74
89,200401,2004.00,75,50,56.07,-167.01,8.1,4,6/20/2004 10:11:47,132,10285,0.00,0.00,5.89
89,200401,2004.00,76,50,55.68,-166.99,8.4,4,6/20/2004 13:39:26,134,10285,0.00,0.00,5.74
89,200401,2004.00,77,50,55.34,-166.97,7.8,4.1,6/20/2004 16:22:31,139,10285,0.00,0.00,6.18
89,200401,2004.00,78,50,55,-166.93,7.4,4,6/20/2004 19:00:43,156,10285,0.00,0.00,5.78
89,200401,2004.00,79,31,56.66,-165.85,8.8,,6/24/2004 12:49:18,90,10285,0.32,0.42,4.73
89,200401,2004.00,80,31,56.97,-165.85,9.2,3.1,6/24/2004 15:13:08,72,10285,4.38,4.79,5.21
89,200401,2004.00,81,31,57.32,-165.87,8.8,2.9,6/24/2004 17:52:55,68,10285,2.79,4.06,4.92
89,200401,2004.00,82,31,57.65,-165.88,8.3,2.4,6/25/2004 6:38:17,64,10285,10.39,16.34,5.01
89,200401,2004.00,83,10,57.99,-165.9,7.8,3.1,6/25/2004 9:13:11,55,10285,23.09,52.26,5.12
89,200401,2004.00,84,10,58.32,-165.92,7.1,4.4,6/25/2004 11:41:59,44,10285,8.35,22.31,4.84
89,200401,2004.00,85,10,58.65,-165.93,6.2,4.6,6/25/2004 15:08:59,37,10285,1.37,3.91,4.59
89,200401,2004.00,86,20,58.98,-165.95,6.8,5.3,6/25/2004 17:33:06,30,10285,4.27,26.33,4.67
89,200401,2004.00,87,20,59.64,-167.29,6.6,6.4,6/26/2004 6:28:21,31,10285,0.62,3.29,4.84
89,200401,2004.00,88,20,59.66,-166.67,7.4,7.1,6/26/2004 9:05:00,27,10285,0.77,10.67,4.77
89,200401,2004.00,89,20,59.62,-165.95,7.9,7.5,6/26/2004 11:55:00,26,10285,0.91,21.27,4.79
89,200401,2004.00,90,20,59.33,-165.94,7.4,6.4,6/26/2004 14:08:48,25,10285,3.04,29.19,4.69
89,200401,2004.00,91,20,59.33,-166.58,7,6.2,6/26/2004 16:47:52,28,10285,1.87,11.30,4.77
89,200401,2004.00,92,20,59.33,-167.27,6.3,5.5,6/27/2004 6:36:52,33,10285,6.15,21.40,4.76
89,200401,2004.00,93,20,59,-167.24,6.8,4.5,6/27/2004 9:16:40,39,10285,5.97,20.29,4.58
89,200401,2004.00,94,20,58.67,-167.21,7,4.3,6/27/2004 11:43:45,43,10285,7.23,22.80,4.95
89,200401,2004.00,95,20,58.34,-167.18,8.3,3.1,6/27/2004 14:42:20,52,10285,7.66,16.31,4.71
89,200401,2004.00,96,31,58.01,-167.16,9.4,3.1,6/27/2004 17:12:28,64,10285,41.82,65.86,5.05
89,200401,2004.00,97,31,57.66,-167.16,8.8,2.1,6/28/2004 6:46:41,68,10285,23.16,26.46,4.87
89,200401,2004.00,98,31,57.34,-167.12,9.3,2.8,6/28/2004 9:11:11,70,10285,6.55,8.46,4.60
89,200401,2004.00,99,31,57,-167.08,9.4,3.5,6/28/2004 11:45:14,73,10285,2.03,2.48,4.83
89,200401,2004.00,100,31,56.67,-167.06,9.8,3.3,6/28/2004 14:35:49,95,10285,3.14,2.21,4.95
89,200401,2004.00,101,50,56.32,-167.65,10.1,4,6/28/2004 18:16:22,129,10285,0.00,0.00,5.28
89,200401,2004.00,102,50,56.66,-168.29,9.4,3.9,6/29/2004 7:02:14,106,10285,0.00,0.00,5.03
89,200401,2004.00,103,32,56.8,-168.6,9.1,3.5,6/29/2004 10:12:55,97,10285,0.00,0.00,5.14
89,200401,2004.00,104,32,56.65,-168.93,9.2,3.6,6/29/2004 12:47:53,99,10285,0.00,0.00,5.12
89,200401,2004.00,105,32,57.01,-168.98,9.4,3.7,6/29/2004 15:59:02,80,10285,14.27,10.27,5.25
89,200401,2004.00,106,32,56.99,-168.32,9.3,3.6,6/29/2004 18:35:40,81,10285,16.82,10.98,5.27
89,200401,2004.00,107,32,57.32,-168.32,8.3,3.5,6/30/2004 7:00:13,74,10285,1.69,1.63,4.90
89,200401,2004.00,108,32,57.15,-168.63,9,3.8,6/30/2004 10:48:23,75,10285,2.15,2.41,5.39
89,200401,2004.00,109,42,57.31,-169,9.1,3.9,6/30/2004 13:07:32,70,10285,14.65,10.14,3.25
89,200401,2004.00,110,42,57.17,-169.31,9.1,3.8,6/30/2004 16:19:47,72,10285,0.00,0.00,5.02
89,200401,2004.00,111,42,56.99,-170.18,7.9,4.7,7/2/2004 8:09:22,70,10285,0.00,0.00,5.09
89,200401,2004.00,112,42,56.81,-169.9,8.3,4.6,7/2/2004 10:51:11,72,10285,0.00,0.00,5.13
89,200401,2004.00,113,42,57.15,-169.91,7.7,5,7/2/2004 13:36:10,50,10285,0.00,0.00,4.91
89,200401,2004.00,114,42,57.32,-169.6,9,3.6,7/2/2004 15:52:33,63,10285,4.54,3.15,5.38
89,200401,2004.00,115,42,57.49,-168.74,8.3,4,7/3/2004 6:59:34,71,10285,5.78,5.55,5.04
89,200401,2004.00,116,42,57.65,-168.39,8.5,3,7/3/2004 9:19:00,71,10285,11.47,14.13,5.09
89,200401,2004.00,117,42,57.81,-168.73,8.6,3.2,7/3/2004 12:03:51,70,10285,16.68,17.31,4.96
89,200401,2004.00,118,42,57.99,-168.44,8.9,2.6,7/3/2004 14:29:29,69,10285,7.05,8.74,5.14
89,200401,2004.00,119,41,58.32,-168.47,8.7,2.7,7/3/2004 16:57:29,65,10285,57.54,95.64,5.24
89,200401,2004.00,120,20,58.65,-168.49,9.7,3.1,7/4/2004 6:52:35,53,10285,26.35,51.90,4.93
89,200401,2004.00,121,20,58.98,-168.53,6.3,4.2,7/4/2004 9:14:54,47,10285,9.77,17.97,4.89
89,200401,2004.00,122,20,59.32,-168.56,6.4,5.2,7/4/2004 11:40:05,42,10285,126.11,187.45,4.87
89,200401,2004.00,123,20,59.65,-168.61,6.3,5.3,7/4/2004 14:08:37,39,10285,44.33,95.66,4.46
89,200401,2004.00,124,20,59.98,-168.65,6.3,5.3,7/4/2004 16:37:29,38,10285,2.80,4.16,4.56
89,200401,2004.00,125,20,60.34,-168.69,7,6.8,7/5/2004 6:32:11,36,10285,0.84,2.14,4.67
89,200401,2004.00,126,20,60.33,-169.3,7.7,4.4,7/5/2004 8:53:26,43,10285,3.33,7.98,5.13
89,200401,2004.00,127,41,60.01,-169.95,7.4,1.4,7/5/2004 12:13:48,54,10285,277.80,279.58,5.15
89,200401,2004.00,128,41,59.67,-169.91,8.2,1,7/5/2004 14:40:59,56,10285,104.08,112.19,4.90
89,200401,2004.00,129,41,59.34,-169.87,8.3,1.1,7/5/2004 17:07:20,60,10285,66.07,62.79,5.15
89,200401,2004.00,130,41,59.01,-169.83,8.3,2.1,7/6/2004 6:49:59,63,10285,49.01,73.53,5.33
89,200401,2004.00,131,41,58.67,-169.78,8.5,2.2,7/6/2004 9:19:09,67,10285,54.19,62.61,5.33
89,200401,2004.00,132,41,58.34,-169.72,8.7,3.1,7/6/2004 11:50:48,70,10285,28.50,36.04,5.04
89,200401,2004.00,133,42,58.01,-169.7,9.2,3.4,7/6/2004 14:16:16,70,10285,27.22,32.92,5.07
89,200401,2004.00,134,42,57.65,-169.65,9.9,3.4,7/6/2004 17:36:08,70,10285,6.70,9.75,4.91
89,200401,2004.00,135,42,57.81,-169.98,9.3,1.9,7/7/2004 6:58:14,72,10285,5.26,5.52,2.53
89,200401,2004.00,136,42,57.98,-170.96,8.6,2.2,7/7/2004 10:24:20,87,10285,0.95,0.72,5.52
89,200401,2004.00,137,41,58.32,-171.01,8.6,1.4,7/7/2004 12:47:15,84,10285,0.71,0.57,5.24
89,200401,2004.00,138,41,58.66,-171.08,8.5,0.8,7/7/2004 15:33:05,82,10285,2.62,2.45,5.28
89,200401,2004.00,139,41,58.98,-171.13,8.6,1.2,7/7/2004 17:54:56,77,10285,24.00,18.08,5.47
89,200401,2004.00,140,41,59.31,-171.18,8.4,-0.2,7/8/2004 6:58:19,75,10285,25.83,22.13,5.33
89,200401,2004.00,141,41,59.65,-171.25,8.6,-0.2,7/8/2004 9:34:37,72,10285,7.98,6.51,5.52
89,200401,2004.00,142,41,59.98,-171.29,8.7,-0.2,7/8/2004 11:56:20,69,10285,17.39,21.79,5.18
89,200401,2004.00,143,41,60.31,-171.35,10.2,-0.2,7/8/2004 14:17:41,66,10285,3.53,4.91,5.28
89,200401,2004.00,144,43,60.34,-172.06,9.2,0.2,7/8/2004 17:06:08,59,10285,1.12,1.15,5.19
89,200401,2004.00,145,43,59.99,-172.62,8.6,0.4,7/9/2004 6:54:10,66,10285,6.70,8.72,5.04
89,200401,2004.00,146,43,59.84,-172.25,8.9,0.1,7/9/2004 9:26:06,75,10285,20.49,16.77,5.42
89,200401,2004.00,147,43,59.67,-172.56,8.8,0.6,7/9/2004 11:50:46,84,10285,4.49,2.82,5.31
89,200401,2004.00,148,43,59.34,-172.5,8.7,1.4,7/9/2004 14:22:00,88,10285,2.90,1.88,5.29
89,200401,2004.00,149,41,59.01,-172.41,9.7,2.2,7/9/2004 16:52:37,98,10285,3.10,1.48,5.39
89,200401,2004.00,150,42,57.67,-170.89,8.8,3.9,7/10/2004 7:21:56,85,10285,2.24,1.63,5.49
89,200401,2004.00,151,42,57.51,-170.59,9,4.8,7/10/2004 9:25:27,75,10285,6.26,6.05,5.11
89,200401,2004.00,152,42,57.35,-170.85,8,4.9,7/10/2004 11:15:16,83,10285,1.27,0.79,5.04
89,200401,2004.00,153,42,57.01,-170.81,9.6,4.5,7/10/2004 13:51:12,95,10285,0.00,0.00,3.73
89,200401,2004.00,154,61,56.66,-171.96,,,7/15/2004 12:13:40,124,10285,0.00,0.00,6.13
89,200401,2004.00,155,61,56.99,-172.02,9.8,4.2,7/15/2004 14:50:12,116,10285,0.00,0.00,5.10
89,200401,2004.00,156,61,57.32,-172.09,10.2,4.2,7/15/2004 17:22:09,108,10285,0.00,0.00,5.47
89,200401,2004.00,157,61,57.34,-172.81,9.7,4,7/16/2004 7:29:43,117,10285,0.00,0.00,5.68
89,200401,2004.00,159,61,57.66,-172.2,9.8,4,7/16/2004 13:19:50,107,10285,0.00,0.00,5.37
89,200401,2004.00,160,61,57.98,-172.25,9.9,3.4,7/16/2004 15:56:07,104,10285,1.60,0.72,5.52
89,200401,2004.00,161,61,58.31,-172.29,10.4,3,7/16/2004 18:22:15,103,10285,11.56,7.13,5.32
89,200401,2004.00,162,61,58.65,-172.35,10.5,2.9,7/17/2004 7:22:04,102,10285,0.00,0.00,5.46
89,200401,2004.00,163,61,58.66,-172.97,10.3,3.3,7/17/2004 9:56:34,112,10285,3.97,1.99,5.52
89,200401,2004.00,164,61,58.66,-173.61,10,3.4,7/17/2004 12:30:31,126,10285,0.33,0.18,5.52
89,200401,2004.00,165,61,58.98,-173.71,10.4,3.3,7/17/2004 15:09:18,117,10285,3.44,1.96,5.59
89,200401,2004.00,166,61,59,-173.11,10.6,2.9,7/17/2004 17:46:15,107,10285,2.92,1.41,5.66
89,200401,2004.00,167,62,59.32,-173.79,,,7/18/2004 7:26:07,109,10285,0.41,0.19,5.25
89,200401,2004.00,168,43,59.48,-173.49,10.5,2.6,7/18/2004 9:51:48,102,10285,0.37,0.18,5.28
89,200401,2004.00,169,62,59.65,-173.83,10.6,2.2,7/18/2004 12:26:50,104,10285,0.41,0.18,5.38
89,200401,2004.00,170,43,59.82,-173.6,10.4,1.8,7/18/2004 14:40:14,95,10285,0.40,0.18,5.44
89,200401,2004.00,171,43,59.98,-173.95,10.3,1.8,7/18/2004 17:11:32,97,10285,0.00,0.00,5.56
89,200401,2004.00,172,43,60.13,-173.77,10.1,1.3,7/18/2004 19:07:06,88,10285,8.92,4.83,5.37
89,200401,2004.00,173,43,60.43,-173.45,9.5,1.8,7/19/2004 7:14:16,61,10285,0.78,0.83,3.60
89,200401,2004.00,174,41,60.66,-173.47,10.1,1.9,7/19/2004 9:38:36,66,10285,1.98,1.93,5.17
89,200401,2004.00,175,41,60.66,-174.1,,,7/19/2004 12:16:25,86,10285,1.71,1.10,5.41
89,200401,2004.00,176,41,60.66,-174.8,10.5,1.3,7/19/2004 14:48:50,97,10285,0.23,0.17,5.69
89,200401,2004.00,177,61,60.66,-175.42,10.9,1.9,7/19/2004 17:07:49,106,10285,0.26,0.16,6.12
89,200401,2004.00,178,61,60.34,-175.38,10.7,2.6,7/20/2004 7:14:01,111,10285,0.00,0.00,5.56
89,200401,2004.00,179,61,60.01,-175.26,10.7,2.8,7/20/2004 9:50:00,117,10285,1.56,0.88,5.65
89,200401,2004.00,180,61,59.67,-175.1,10.4,2.9,7/20/2004 12:24:30,125,10285,0.32,0.17,5.82
89,200401,2004.00,181,61,59.34,-175.09,10.2,2.9,7/20/2004 14:58:20,132,10285,1.15,0.52,5.70
89,200401,2004.00,182,61,59.01,-175.02,,,7/20/2004 17:29:15,128,10285,0.00,0.00,5.70
89,200401,2004.00,183,61,58.98,-175.73,,,7/21/2004 7:39:20,133,10285,0.00,0.00,5.68
