YEAR,VESSEL,HAUL,STRATUM,SEX,LENGTH,KG_HA,NO_HA
1993,89,151,61,2,580,5.527199294,2.866608927
1993,89,151,61,2,590,5.849742795,2.866608927
1993,89,151,61,2,600,1.030868267,0.477768154
1993,89,151,61,1,280,0.082228653,0.477768154
1993,89,151,61,1,320,0.384195246,1.433304463
1993,89,151,61,1,330,0.141830657,0.477768154
1993,89,151,61,1,340,0.156597829,0.477768154
1993,89,151,61,1,350,0.172406783,0.477768154
1993,89,151,61,1,360,0.189298086,0.477768154
1993,89,151,61,1,390,0.246877245,0.477768154
1993,89,151,61,1,400,0.80553267,1.433304463
1993,89,151,61,1,450,0.79379323,0.955536309
1993,89,151,61,1,540,0.7267541,0.477768154
1993,89,151,61,1,550,0.772372963,0.477768154
1993,89,151,61,2,160,0.012842917,0.477768154
1993,89,151,61,2,170,0.015704304,0.477768154
1993,89,151,61,2,300,0.310139714,1.433304463
1993,89,151,61,2,320,0.128065082,0.477768154
1993,89,151,61,2,330,0.425491972,1.433304463
1993,89,151,61,2,350,0.862033916,2.388840772
1993,89,151,61,2,360,0.946490432,2.388840772
1993,89,151,61,2,390,1.234386226,2.388840772
1993,89,151,61,2,400,0.80553267,1.433304463
1993,89,151,61,2,410,2.331480985,3.822145236
1993,89,151,61,2,420,1.262770524,1.911072618
1993,89,151,61,2,430,1.70663216,2.388840772
1993,89,151,61,2,450,0.79379323,0.955536309
1993,89,151,61,2,460,1.707682589,1.911072618
1993,89,151,61,2,470,2.292481313,2.388840772
1993,89,151,61,2,480,3.441676445,3.344377081
1993,89,151,61,2,500,2.814900703,2.388840772
1993,89,151,61,2,510,1.803633352,1.433304463
1993,89,151,61,2,530,0.683051882,0.477768154
1993,89,152,61,2,400,0.440909319,0.798277662
1993,89,152,61,2,520,4.211668729,3.193110648
1993,89,152,61,2,480,4.844072386,4.789665972
1993,89,152,61,2,590,3.201864071,1.596555324
1993,89,152,61,2,190,0.037296914,0.798277662
1993,89,152,61,2,300,0.169755363,0.798277662
1993,89,152,61,1,260,0.105591065,0.798277662
1993,89,152,61,1,330,0.232893566,0.798277662
1993,89,152,61,1,360,0.310837636,0.798277662
1993,89,152,61,1,430,0.560476355,0.798277662
1993,89,152,61,1,490,0.864510038,0.798277662
1993,89,152,61,2,310,0.567795761,2.394832986
1993,89,152,61,2,320,0.210289751,0.798277662
1993,89,152,61,2,330,0.465787131,1.596555324
1993,89,152,61,2,340,0.51428411,1.596555324
1993,89,152,61,2,350,0.283101209,0.798277662
1993,89,152,61,2,360,0.621675273,1.596555324
1993,89,152,61,2,370,0.340418556,0.798277662
1993,89,152,61,2,380,0.743823563,1.596555324
1993,89,152,61,2,390,0.810771423,1.596555324
1993,89,152,61,2,410,3.349865,5.587943634
1993,89,152,61,2,420,1.03676855,1.596555324
1993,89,152,61,2,430,1.681429064,2.394832986
1993,89,152,61,2,440,3.024497782,3.99138831
1993,89,152,61,2,450,2.606902333,3.193110648
1993,89,152,61,2,460,2.103079975,2.394832986
1993,89,152,61,2,490,2.593530113,2.394832986
1993,89,152,61,2,510,2.961662947,2.394832986
1993,89,152,61,2,530,3.364823756,2.394832986
1993,89,152,61,2,540,1.193369311,0.798277662
1993,89,152,61,2,550,6.341389683,3.99138831
1993,89,152,61,2,570,1.427845455,0.798277662
1993,89,152,61,2,580,1.51265974,0.798277662
1993,89,152,61,2,750,3.549128442,0.798277662
1993,89,163,43,2,470,0.198616796,0.200081713
1993,89,163,43,2,520,0.277771069,0.200081713
1993,89,163,43,2,660,0.612656901,0.200081713
1993,89,164,43,2,480,0.399589644,0.343515358
1993,89,164,43,2,570,0.706701565,0.343515358
1993,89,165,62,2,550,0.452166893,0.266555634
1993,89,165,62,2,560,0.960045717,0.533111268
1993,89,165,62,2,430,0.399642452,0.533111268
1993,89,165,62,2,440,0.215659001,0.266555634
1993,89,165,62,2,480,0.287835063,0.266555634
1993,89,165,62,2,490,0.308215421,0.266555634
1993,89,165,62,2,510,0.703928739,0.533111268
1993,89,165,62,2,530,0.399876047,0.266555634
1993,89,165,62,2,540,0.425460444,0.266555634
1993,89,165,62,2,570,1.527167882,0.799666902
1993,89,166,62,2,430,0.419982638,0.545116573
1993,89,166,62,2,550,0.950360722,0.545116573
1993,89,166,62,2,600,1.268424397,0.545116573
1993,89,166,62,2,420,0.388441713,0.545116573
1993,89,166,62,2,460,1.05060284,1.090233146
1993,89,166,62,2,510,0.739755868,0.545116573
1993,89,166,62,2,560,1.008908164,0.545116573
1993,89,166,62,2,570,1.069929704,0.545116573
1993,89,166,62,2,610,1.339929432,0.545116573
1993,89,167,62,2,410,0.524133552,0.818674958
1993,89,167,62,2,470,3.298343344,3.274699833
1993,89,167,62,1,470,0.824585836,0.818674958
1993,89,167,62,2,420,0.567759638,0.818674958
1993,89,167,62,2,440,1.325030753,1.637349916
1993,89,167,62,2,490,1.893706771,1.637349916
1993,89,167,62,2,520,2.306412085,1.637349916
1993,89,167,62,2,530,1.228439473,0.818674958
1993,89,167,62,2,550,1.389079601,0.818674958
1993,89,167,62,2,560,1.474654537,0.818674958
1993,89,167,62,2,570,1.563845698,0.818674958
1993,89,167,62,2,590,1.753418529,0.818674958
1993,89,168,61,1,460,1.583364887,1.645755432
1993,89,168,61,2,480,3.647000694,3.291510863
1993,89,168,61,2,510,3.34466105,2.468633147
1993,89,168,61,1,370,0.384441007,0.822877716
1993,89,168,61,2,390,1.373428871,2.468633147
1993,89,168,61,2,500,3.131974266,2.468633147
1993,89,168,61,2,460,3.958412219,4.114388579
1993,89,168,61,1,430,0.632956372,0.822877716
1993,89,168,61,2,350,0.31971146,0.822877716
1993,89,168,61,2,360,1.404138897,3.291510863
1993,89,168,61,2,380,2.100034461,4.114388579
1993,89,168,61,2,410,0.540437835,0.822877716
1993,89,168,61,2,420,1.170842007,1.645755432
1993,89,168,61,2,430,0.632956372,0.822877716
1993,89,168,61,2,440,0.68312432,0.822877716
1993,89,168,61,2,470,0.850236324,0.822877716
1993,89,168,61,2,490,6.834150851,5.760144011
1993,89,168,61,2,520,1.189078957,0.822877716
1993,89,168,61,2,530,7.599916099,4.937266295
1993,89,168,61,2,540,4.043082474,2.468633147
1993,89,168,61,2,550,2.864579725,1.645755432
1993,89,168,61,2,570,1.612492428,0.822877716
1993,89,168,61,2,580,1.708274779,0.822877716
1993,89,168,61,2,600,1.911644035,0.822877716
1993,89,168,61,1,340,0.290395305,0.822877716
1993,89,168,61,1,400,0.995854189,1.645755432
1993,89,168,61,1,410,2.161751342,3.291510863
1993,89,168,61,1,420,0.585421003,0.822877716
1993,89,169,61,1,340,0.271773113,0.78227701
1993,89,169,61,2,390,2.14225823,3.911385049
1993,89,169,61,2,500,3.908173355,3.12910804
1993,89,169,61,2,510,5.216963043,3.911385049
1993,89,169,61,2,330,0.492289831,1.56455402
1993,89,169,61,2,420,1.643639056,2.34683103
1993,89,169,61,2,340,0.815319339,2.34683103
1993,89,169,61,2,350,0.598418619,1.56455402
1993,89,169,61,2,360,1.642619526,3.911385049
1993,89,169,61,2,370,1.079363826,2.34683103
1993,89,169,61,2,380,2.358438551,4.693662059
1993,89,169,61,2,400,2.329982511,3.911385049
1993,89,169,61,2,410,2.528905775,3.911385049
1993,89,169,61,2,430,3.554200506,4.693662059
1993,89,169,61,2,440,1.278635153,1.56455402
1993,89,169,61,2,450,2.755231781,3.12910804
1993,89,169,61,2,460,4.445485136,4.693662059
1993,89,169,61,2,470,6.365705457,6.258216079
1993,89,169,61,2,480,1.706564661,1.56455402
1993,89,169,61,2,490,4.568497831,3.911385049
1993,89,169,61,2,520,2.225653678,1.56455402
1993,89,169,61,2,530,2.370851983,1.56455402
1993,89,169,61,2,540,2.522541033,1.56455402
1993,89,169,61,2,560,1.4230199,0.78227701
1993,89,169,61,2,620,1.99467118,0.78227701
1993,89,169,61,1,320,0.444509944,1.56455402
1993,89,169,61,1,350,0.29920931,0.78227701
1993,89,169,61,1,370,0.359787942,0.78227701
1993,89,169,61,2,300,0.358828456,1.56455402
1993,89,169,61,2,320,0.444509944,1.56455402
1993,89,170,61,1,340,0.314014033,0.986061251
1993,89,170,61,1,460,0.856072369,0.986061251
1993,89,170,61,2,380,0.908334643,1.972122503
1993,89,170,61,2,390,0.495044664,0.986061251
1993,89,170,61,2,500,5.644511993,4.930306257
1993,89,170,61,1,280,0.164887031,0.986061251
1993,89,170,61,1,390,0.495044664,0.986061251
1993,89,170,61,1,500,4.515609594,3.944245005
1993,89,170,61,2,570,6.974565238,3.944245005
1993,89,170,61,2,430,0.684436626,0.986061251
1993,89,170,61,2,440,1.477369769,1.972122503
1993,89,170,61,2,450,3.979337,4.930306257
1993,89,170,61,2,460,5.136434213,5.916367508
1993,89,170,61,2,470,6.435720291,6.902428759
1993,89,170,61,2,480,5.915433419,5.916367508
1993,89,170,61,2,490,4.222853136,3.944245005
1993,89,170,61,2,510,8.438949023,6.902428759
1993,89,170,61,2,520,5.143161366,3.944245005
1993,89,170,61,2,530,2.739346746,1.972122503
1993,89,170,61,2,540,1.457306196,0.986061251
1993,89,170,61,2,550,1.548782325,0.986061251
1993,89,170,61,2,560,6.576783301,3.944245005
1993,89,170,61,2,580,1.847213928,0.986061251
1993,89,170,61,2,590,1.955009362,0.986061251
1993,89,170,61,2,600,8.26849528,3.944245005
1993,89,170,61,1,310,0.231124954,0.986061251
1993,89,170,61,1,320,0.256799429,0.986061251
1993,89,170,61,1,330,0.284402518,0.986061251
1993,89,170,61,1,350,0.345714559,0.986061251
1993,89,170,61,1,360,0.379585439,0.986061251
1993,89,170,61,1,370,0.415708756,0.986061251
1993,89,170,61,1,380,0.454167322,0.986061251
1993,89,170,61,1,400,0.53842501,0.986061251
1993,89,170,61,1,410,1.168786555,1.972122503
1993,89,170,61,1,420,1.266070125,1.972122503
1993,89,170,61,1,430,1.368873252,1.972122503
1993,89,170,61,1,440,3.693424422,4.930306257
1993,89,170,61,1,470,0.919388613,0.986061251
1993,89,170,61,1,490,3.167139852,2.958183754
1993,89,170,61,1,530,1.369673373,0.986061251
1993,89,170,61,1,540,1.457306196,0.986061251
1993,89,170,61,1,560,1.644195825,0.986061251
1993,89,170,61,1,590,1.955009362,0.986061251
1993,89,170,61,2,310,0.231124954,0.986061251
1993,89,170,61,2,350,0.345714559,0.986061251
1993,89,170,61,2,370,0.415708756,0.986061251
1993,89,170,61,2,400,0.53842501,0.986061251
1993,89,170,61,2,420,3.165175312,4.930306257
1993,89,171,61,2,290,0.086429262,0.452827052
1993,89,171,61,2,460,1.997060103,2.264135259
1993,89,171,61,2,470,2.57371837,2.71696231
1993,89,171,61,2,570,4.067595942,2.264135259
1993,89,171,61,2,350,0.161297754,0.452827052
1993,89,171,61,1,310,0.10783444,0.452827052
1993,89,171,61,1,410,0.272656505,0.452827052
1993,89,171,61,1,420,0.590701961,0.905654103
1993,89,171,61,1,430,0.319333068,0.452827052
1993,89,171,61,1,440,0.344643319,0.452827052
1993,89,171,61,2,300,0.096718622,0.452827052
1993,89,171,61,2,330,0.265383601,0.905654103
1993,89,171,61,2,370,0.193954483,0.452827052
1993,89,171,61,2,400,0.251209394,0.452827052
1993,89,171,61,2,410,0.272656505,0.452827052
1993,89,171,61,2,420,0.590701961,0.905654103
1993,89,171,61,2,430,0.638666135,0.905654103
1993,89,171,61,2,440,0.344643319,0.452827052
1993,89,171,61,2,450,0.371322587,0.452827052
1993,89,171,61,2,480,0.919974876,0.905654103
1993,89,171,61,2,490,2.462785807,2.264135259
1993,89,171,61,2,500,2.106818089,1.811308207
1993,89,171,61,2,510,2.812360433,2.264135259
1993,89,171,61,2,520,1.199805383,0.905654103
1993,89,171,61,2,530,1.278078885,0.905654103
1993,89,171,61,2,540,7.479182799,4.981097569
1993,89,171,61,2,550,5.780840968,3.622616414
1993,89,171,61,2,560,2.3013647,1.358481155
1993,89,171,61,2,580,2.585527139,1.358481155
1993,89,171,61,2,590,2.736407346,1.358481155
1993,89,171,61,2,600,1.928888566,0.905654103
1993,89,171,61,2,630,1.133912868,0.452827052
1993,89,171,61,2,760,2.112971196,0.452827052
1993,89,172,61,2,600,1.271813256,0.5553867
1993,89,172,61,1,480,0.606585711,0.5553867
1993,89,172,61,2,450,0.979326637,1.1107734
1993,89,172,61,2,350,0.212703446,0.5553867
1993,89,172,61,1,400,0.993809937,1.6661601
1993,89,172,61,2,590,1.202834004,0.5553867
1993,89,172,61,2,610,1.343509332,0.5553867
1993,89,172,61,2,620,1.41798206,0.5553867
1993,89,172,61,2,680,1.926517485,0.5553867
1993,89,172,61,1,380,0.558859624,1.1107734
1993,89,172,61,1,410,0.359552297,0.5553867
1993,89,172,61,1,430,1.263314126,1.6661601
1993,89,172,61,1,490,0.649535425,0.5553867
1993,89,172,61,1,560,1.011603672,0.5553867
1993,89,172,61,2,370,0.255767894,0.5553867
1993,89,172,61,2,390,1.218319598,2.2215468
1993,89,172,61,2,400,0.993809937,1.6661601
1993,89,172,61,2,410,0.719104593,1.1107734
1993,89,172,61,2,420,0.389479516,0.5553867
1993,89,172,61,2,430,0.421104709,0.5553867
1993,89,172,61,2,440,0.454481352,0.5553867
1993,89,172,61,2,460,0.526704872,0.5553867
1993,89,172,61,2,470,0.565660661,0.5553867
1993,89,172,61,2,480,0.606585711,0.5553867
1993,89,172,61,2,500,1.389131141,1.1107734
1993,89,172,61,2,520,1.582184081,1.1107734
1993,89,172,61,2,550,0.952899808,0.5553867
1993,89,172,61,2,560,1.011603672,0.5553867
1993,89,172,61,2,570,3.21836473,1.6661601
1993,89,173,61,2,460,0.371855008,0.36313567
1993,89,173,61,2,580,3.209521884,1.452542681
1993,89,173,61,2,560,0.714194821,0.36313567
1993,89,173,61,2,610,2.845563238,1.089407011
1993,89,173,61,1,320,0.111546824,0.36313567
1993,89,173,61,1,460,0.371855008,0.36313567
1993,89,173,61,2,240,0.042946862,0.36313567
1993,89,173,61,2,400,0.467754932,0.726271341
1993,89,173,61,2,410,0.253844856,0.36313567
1993,89,173,61,2,450,0.345703575,0.36313567
1993,89,173,61,2,470,0.798715793,0.726271341
1993,89,173,61,2,480,0.428251089,0.36313567
1993,89,173,61,2,490,1.375721094,1.089407011
1993,89,173,61,2,540,1.2660299,0.726271341
1993,89,173,61,2,550,2.018249222,1.089407011
1993,89,174,61,1,450,0.352062092,0.367864295
1993,89,174,61,2,550,0.685123609,0.367864295
1993,89,174,61,2,410,0.258513817,0.367864295
1993,89,174,61,1,410,0.517027635,0.73572859
1993,89,174,61,1,430,0.302769268,0.367864295
1993,89,174,61,1,490,0.467008232,0.367864295
1993,89,174,61,1,540,0.644657977,0.367864295
1993,89,174,61,2,450,0.352062092,0.367864295
1993,89,174,61,2,470,0.406703275,0.367864295
1993,89,174,61,2,490,0.467008232,0.367864295
1993,89,174,61,2,530,1.21178496,0.73572859
1993,89,174,61,2,540,0.644657977,0.367864295
1993,89,174,61,2,620,1.019512206,0.367864295
1993,89,175,61,2,430,0.443880239,0.383813436
1993,89,185,61,2,660,1.495158287,0.558659218
1993,89,186,61,2,650,2.167694831,0.71011169
1993,89,186,61,1,450,0.639937451,0.71011169
1993,89,186,61,1,500,0.907722723,0.71011169
1993,89,186,61,2,500,0.907722723,0.71011169
1993,89,187,61,2,400,0.580302459,0.941132005
1993,89,187,61,2,440,0.796138083,0.941132005
1993,89,187,61,2,590,2.10706546,0.941132005
1993,89,188,61,2,380,0.215523906,0.447412354
1993,89,188,61,2,460,1.624987553,1.789649417
1993,89,188,61,2,560,1.560497598,0.894824709
1993,89,188,61,2,430,0.974392795,1.342237063
1993,89,188,61,2,470,0.87258689,0.894824709
1993,89,188,61,1,410,0.831966873,1.342237063
1993,89,188,61,1,660,1.345798522,0.447412354
1993,89,188,61,2,370,0.197273495,0.447412354
1993,89,188,61,2,390,0.234922141,0.447412354
1993,89,188,61,2,410,0.554644582,0.894824709
1993,89,188,61,2,420,1.802430731,2.684474126
1993,89,188,61,2,450,0.755353558,0.894824709
1993,89,188,61,2,480,1.871435567,1.789649417
1993,89,188,61,2,490,1.502957876,1.342237063
1993,89,188,61,2,500,1.607152981,1.342237063
1993,89,188,61,2,510,3.432583745,2.684474126
1993,89,188,61,2,520,0.61016842,0.447412354
1993,89,188,61,2,530,0.649974892,0.447412354
1993,89,188,61,2,540,1.383121635,0.894824709
1993,89,188,61,2,550,0.734970573,0.447412354
1993,89,188,61,2,590,1.855489089,0.894824709
1993,89,188,61,2,620,2.187376005,0.894824709
1993,89,188,61,2,650,1.279325034,0.447412354
1993,89,188,61,2,680,1.485920817,0.447412354
1993,89,188,61,1,350,0.164057934,0.447412354
1993,89,189,61,1,490,0.735682505,0.531914894
1993,89,189,61,2,450,1.663820276,1.595744681
1993,89,189,61,2,560,3.437314246,1.595744681
1993,89,189,61,2,570,7.290424926,3.191489362
1993,89,189,61,2,680,2.182029117,0.531914894
1993,89,189,61,2,650,1.878649549,0.531914894
1993,89,189,61,2,360,0.529034485,1.063829787
1993,89,189,61,2,480,3.43518212,2.659574468
1993,89,189,61,2,550,4.317126924,2.127659574
1993,89,189,61,2,580,3.861738762,1.595744681
1993,89,189,61,2,590,9.536550736,3.723404255
1993,89,189,61,2,600,1.440492275,0.531914894
1993,89,189,61,2,610,9.130183875,3.191489362
1993,89,189,61,2,620,8.030236332,2.659574468
1993,89,189,61,2,630,3.387220509,1.063829787
1993,89,189,61,2,660,1.976263827,0.531914894
1993,89,189,61,2,670,2.077367072,0.531914894
1993,89,189,61,2,690,2.290320123,0.531914894
1993,89,189,61,2,720,2.637673459,0.531914894
1993,89,189,61,1,400,0.375205907,0.531914894
1993,89,189,61,1,430,0.476955305,0.531914894
1993,89,189,61,1,500,0.786684943,0.531914894
1993,89,189,61,1,520,0.896013599,0.531914894
1993,89,189,61,2,310,0.161061329,0.531914894
1993,89,189,61,2,330,0.198188239,0.531914894
1993,89,189,61,2,390,0.68995191,1.063829787
1993,89,189,61,2,410,0.407239273,0.531914894
1993,89,189,61,2,420,2.20567851,2.659574468
1993,89,189,61,2,430,1.430865916,1.595744681
1993,89,189,61,2,440,1.544275954,1.595744681
1993,89,189,61,2,460,2.982805438,2.659574468
1993,89,189,61,2,470,0.640683534,0.531914894
1993,89,189,61,2,490,2.942730021,2.127659574
1993,89,189,61,2,500,4.720109658,3.191489362
1993,89,189,61,2,510,5.880751197,3.723404255
1993,89,189,61,2,520,0.896013599,0.531914894
1993,89,189,61,2,530,2.863404544,1.595744681
1993,89,189,61,2,540,7.108750856,3.723404255
1993,89,190,61,1,310,0.044918477,0.175331368
1993,89,190,61,1,400,0.104641368,0.175331368
1993,89,190,61,2,410,0.567875851,0.876656838
1993,89,190,61,2,530,0.266192122,0.175331368
1993,89,190,61,2,700,0.669981634,0.175331368
1993,89,190,61,1,430,0.13301831,0.175331368
1993,89,190,61,1,480,0.191607942,0.175331368
1993,89,190,61,1,580,0.35900077,0.175331368
1993,89,190,61,2,320,0.099816476,0.350662735
1993,89,190,61,2,330,0.11054564,0.350662735
1993,89,190,61,2,340,0.061027734,0.175331368
1993,89,190,61,2,360,0.221314049,0.525994103
1993,89,190,61,2,500,0.877595873,0.70132547
1993,89,190,61,2,600,1.205218894,0.525994103
1993,89,190,61,2,400,0.523206841,0.876656838
1993,89,190,61,2,420,0.369085688,0.525994103
1993,89,190,61,2,430,0.266036621,0.350662735
1993,89,190,61,2,440,0.86136783,1.051988205
1993,89,190,61,2,450,0.464023692,0.525994103
1993,89,190,61,2,460,0.166375228,0.175331368
1993,89,190,61,2,470,0.714722241,0.70132547
1993,89,190,61,2,490,0.410349744,0.350662735
1993,89,190,61,2,510,0.468595922,0.350662735
1993,89,190,61,2,520,0.74966908,0.525994103
1993,89,190,61,2,550,1.204005748,0.70132547
1993,89,190,61,2,560,0.639089558,0.350662735
1993,89,190,61,2,570,1.016615178,0.525994103
1993,89,190,61,2,580,0.35900077,0.175331368
1993,89,190,61,2,590,0.759901011,0.350662735
1993,89,190,61,2,610,0.424386946,0.175331368
1993,89,190,61,2,630,0.472331835,0.175331368
1993,89,190,61,2,640,1.493002503,0.525994103
1993,89,190,61,2,650,0.523937539,0.175331368
1993,89,190,61,2,710,0.702266204,0.175331368
1993,89,190,61,2,720,0.735622107,0.175331368
1993,89,190,61,1,330,0.05527282,0.175331368
1993,89,191,61,2,610,0.614679206,0.257069887
1993,89,191,61,2,370,0.351054963,0.771209661
1993,89,191,61,2,480,1.942665603,1.799489209
1993,89,191,61,2,300,0.058353128,0.257069887
1993,89,191,61,2,420,0.712774981,1.028279548
1993,89,191,61,2,510,1.696777975,1.285349435
1993,89,191,61,1,280,0.046414234,0.257069887
1993,89,191,61,1,290,0.052145261,0.257069887
1993,89,191,61,1,300,0.116706255,0.514139774
1993,89,191,61,1,320,0.072286757,0.257069887
1993,89,191,61,1,400,0.151561856,0.257069887
1993,89,191,61,1,440,0.207933231,0.257069887
1993,89,191,61,2,310,0.065059621,0.257069887
1993,89,191,61,2,350,0.583893459,1.542419322
1993,89,191,61,2,360,0.106849928,0.257069887
1993,89,191,61,2,380,0.383532196,0.771209661
1993,89,191,61,2,390,0.69675337,1.285349435
1993,89,191,61,2,400,0.303123712,0.514139774
1993,89,191,61,2,410,1.151510605,1.799489209
1993,89,191,61,2,430,1.155976971,1.542419322
1993,89,191,61,2,440,2.495198776,3.084838644
1993,89,191,61,2,450,1.568207209,1.799489209
1993,89,191,61,2,460,1.445860591,1.542419322
1993,89,191,61,2,470,1.811598077,1.799489209
1993,89,191,61,2,490,0.891521727,0.771209661
1993,89,191,61,2,500,1.588879971,1.285349435
1993,89,191,61,2,520,1.085815668,0.771209661
1993,89,191,61,2,540,1.230656235,0.771209661
1993,89,191,61,2,550,2.179842313,1.285349435
1993,89,191,61,2,560,1.851306061,1.028279548
1993,89,191,61,2,570,1.472458606,0.771209661
1993,89,191,61,2,580,0.519974307,0.257069887
1993,89,191,61,2,600,0.581876988,0.257069887
1993,89,191,61,2,630,2.052366785,0.771209661
1993,89,191,61,2,640,1.441636542,0.514139774
1993,89,191,61,2,660,0.798298236,0.257069887
1994,88,10,31,1,360,0.247778833,0.634732029
1994,88,10,31,2,420,0.413221038,0.634732029
1994,88,10,31,2,450,0.51951175,0.634732029
1994,88,10,31,2,510,0.786946091,0.634732029
1994,88,12,31,1,430,0.405252579,0.569163224
1994,88,12,31,1,220,0.043861625,0.569163224
1994,88,12,31,2,430,0.405252579,0.569163224
1994,88,12,31,2,460,1.013755028,1.138326447
1994,88,12,31,2,470,0.544366845,0.569163224
1994,88,12,31,2,490,1.250168431,1.138326447
1994,88,12,31,2,520,0.761312052,0.569163224
1994,88,13,31,1,190,0.023377741,0.494654621
1994,88,13,31,2,230,0.088130682,0.989309242
1994,88,13,31,2,380,0.466229314,0.989309242
1994,88,13,31,2,510,1.856373139,1.483963863
1994,88,13,31,1,230,0.088130682,0.989309242
1994,88,13,31,2,440,0.758303229,0.989309242
1994,88,13,31,2,540,1.496010028,0.989309242
1994,88,13,31,1,330,0.145977907,0.494654621
1994,88,13,31,1,390,0.254096148,0.494654621
1994,88,13,31,2,260,0.066184579,0.494654621
1994,88,13,31,2,370,0.426749347,0.989309242
1994,88,13,31,2,480,0.50604486,0.494654621
1994,88,13,31,1,290,0.190166426,0.989309242
1994,88,13,31,1,300,0.106402822,0.494654621
1994,88,13,31,1,340,0.322353767,0.989309242
1994,88,13,31,1,350,0.354896211,0.989309242
1994,88,13,31,1,380,0.233114657,0.494654621
1994,88,13,31,1,400,1.105449515,1.978618483
1994,88,13,31,1,420,0.649847509,0.989309242
1994,88,13,31,1,450,0.408502213,0.494654621
1994,88,13,31,2,350,0.354896211,0.989309242
1994,88,13,31,2,360,0.194833325,0.494654621
1994,88,13,31,2,390,1.016384591,1.978618483
1994,88,13,31,2,400,0.829087136,1.483963863
1994,88,13,31,2,410,0.299956936,0.494654621
1994,88,13,31,2,420,0.324923755,0.494654621
1994,88,13,31,2,430,1.053921329,1.483963863
1994,88,13,31,2,450,1.634008851,1.978618483
1994,88,13,31,2,470,1.887612347,1.978618483
1994,88,13,31,2,490,1.08375142,0.989309242
1994,88,13,31,2,500,1.738326489,1.483963863
1994,88,13,31,2,520,0.659969487,0.494654621
1994,88,13,31,1,180,0.019538724,0.494654621
1994,88,13,31,1,210,0.065169504,0.989309242
1994,88,13,31,1,220,0.038022955,0.494654621
1994,88,13,31,1,240,0.101496711,0.989309242
1994,88,13,31,1,280,0.253899269,1.483963863
1994,88,13,31,1,480,0.50604486,0.494654621
1994,88,13,31,2,190,0.023377741,0.494654621
1994,88,13,31,2,200,0.055429617,0.989309242
1994,88,13,31,2,220,0.038022955,0.494654621
1994,88,13,31,2,250,0.232435812,1.978618483
1994,88,13,31,2,270,0.075013161,0.494654621
1994,88,13,31,2,280,0.338532359,1.978618483
1994,88,13,31,2,290,0.380332852,1.978618483
1994,88,13,31,2,300,0.212805644,0.989309242
1994,88,13,31,2,320,0.131809815,0.494654621
1994,88,13,31,2,330,0.145977907,0.494654621
1994,88,13,31,2,340,0.161176883,0.494654621
1994,88,14,31,2,490,0.582716981,0.555823024
1994,88,14,31,2,310,0.255145857,1.111646049
1994,88,14,31,2,300,0.114422422,0.555823024
1994,88,14,31,2,320,0.141744345,0.555823024
1994,88,14,31,2,410,0.64512949,1.111646049
1994,88,14,31,2,430,0.377785191,0.555823024
1994,88,14,31,2,440,0.407728341,0.555823024
1994,88,14,31,2,470,0.507470508,0.555823024
1994,88,14,31,1,220,0.040888752,0.555823024
1994,88,14,31,2,250,0.062488635,0.555823024
1994,88,14,31,2,290,0.102249652,0.555823024
1994,88,15,31,2,510,0.840928819,0.69164877
1994,88,15,31,2,470,0.641310032,0.69164877
1994,88,15,31,2,240,0.068966342,0.69164877
1994,88,15,31,2,440,0.515262012,0.69164877
1994,88,15,31,2,450,0.555149085,0.69164877
1994,88,15,31,2,490,0.736401898,0.69164877
1994,88,15,31,2,520,0.896889773,0.69164877
1994,88,16,31,1,430,0.45654606,0.581608338
1994,88,16,31,2,410,0.389813224,0.581608338
1994,88,16,31,2,400,0.359150588,0.581608338
1994,88,16,31,2,460,0.571033828,0.581608338
1994,88,16,31,2,470,0.613268245,0.581608338
1994,88,16,31,2,550,1.033098523,0.581608338
1994,88,27,31,2,520,0.94811486,0.660093892
1994,88,28,31,1,440,0.607797584,0.741307099
1994,88,28,31,2,270,0.120249568,0.741307099
1994,88,28,31,2,430,0.563161554,0.741307099
1994,88,30,31,1,490,0.245035267,0.215231688
1994,88,30,31,2,460,0.198697813,0.215231688
1994,88,30,31,2,440,0.17145171,0.215231688
1994,88,30,31,2,400,0.124970594,0.215231688
1994,88,30,31,2,580,0.85749145,0.430463377
1994,88,30,31,1,390,0.114901842,0.215231688
1994,88,30,31,1,420,0.146929964,0.215231688
1994,88,30,31,1,440,0.17145171,0.215231688
1994,88,30,31,2,270,0.033920823,0.215231688
1994,88,30,31,2,300,0.048115174,0.215231688
1994,88,30,31,2,390,0.229803684,0.430463377
1994,88,30,31,2,410,0.271280024,0.430463377
1994,88,30,31,2,430,0.158860472,0.215231688
1994,88,30,31,2,450,0.184724,0.215231688
1994,88,30,31,2,480,0.457665235,0.430463377
1994,88,30,31,2,490,0.245035267,0.215231688
1994,88,30,31,2,500,0.262022752,0.215231688
1994,88,30,31,2,510,0.27981625,0.215231688
1994,88,30,31,2,530,0.317906656,0.215231688
1994,88,31,31,1,340,0.222168121,0.705312589
1994,88,31,31,2,380,0.321327998,0.705312589
1994,88,31,31,2,460,1.817039718,2.115937767
1994,88,31,31,1,390,0.350249133,0.705312589
1994,88,31,31,2,370,0.294118172,0.705312589
1994,88,31,31,1,380,0.642655997,1.410625178
1994,88,31,31,2,280,0.233318502,1.410625178
1994,88,31,31,2,330,0.201217673,0.705312589
